id,dataset_name,domain,store_name,split,category,prompt,response
ecs_0686,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good evening, I received the wrong variant in my order and I need this fixed. This is my first order on your platform. Kindly guide me.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0687,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good evening, The package delivered today has a different product than what I purchased. This is my first order on your platform. Kindly guide me.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0688,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hello, Order SS655736 contains the wrong item. What should I do? I order from your app regularly. Please advise.","Please raise a Wrong Item issue within 48 hours of delivery and attach photos of the received product, outer package, and label. Once verified, support can arrange a replacement or refund."
ecs_0689,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hello, I ordered a air fryer, but I received a desk lamp instead. I am a first-time customer. Please help.","I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0690,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good evening, I received the wrong variant in my order and I need this fixed. I order from your app regularly. Can you check this for me?","I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0691,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hi, I received the wrong variant in my order and I need this fixed. I order from your app regularly. I need support with this.","Please raise a Wrong Item issue within 48 hours of delivery and attach photos of the received product, outer package, and label. Once verified, support can arrange a replacement or refund."
ecs_0692,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hello, The package delivered today has a different product than what I purchased. I am a first-time customer. Please help.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0693,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,I received the wrong variant in my order and I need this fixed. What should I do?,"I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0694,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hi, Order SS415344 contains the wrong item. What should I do? I use your website often. I need support with this.","Please raise a Wrong Item issue within 48 hours of delivery and attach photos of the received product, outer package, and label. Once verified, support can arrange a replacement or refund."
ecs_0695,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hi, The package delivered today has a different product than what I purchased. I use your website often. Please advise.","I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0696,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hey support, Order SS250219 contains the wrong item. What should I do? I am a first-time customer. Please advise.","Please raise a Wrong Item issue within 48 hours of delivery and attach photos of the received product, outer package, and label. Once verified, support can arrange a replacement or refund."
ecs_0697,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,Order SS593699 contains the wrong item. What should I do? I am a first-time customer. I need support with this.,"I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0698,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good morning, I received the wrong variant in my order and I need this fixed. I order from your app regularly. What should I do?","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0699,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hey support, I received the wrong variant in my order and I need this fixed. I order from your app regularly. Can you check this for me?","I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0700,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hey support, I ordered a wireless earbuds, but I received a smartwatch instead. Can you check this for me?","Please raise a Wrong Item issue within 48 hours of delivery and attach photos of the received product, outer package, and label. Once verified, support can arrange a replacement or refund."
ecs_0701,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good morning, I received the wrong variant in my order and I need this fixed. What should I do?","I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0702,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hey support, Order SS815894 contains the wrong item. What should I do? I order from your app regularly. Please help.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0703,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hello, The package delivered today has a different product than what I purchased. This is my first order on your platform. Please help.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0704,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good evening, Order SS695361 contains the wrong item. What should I do? I use your website often. Kindly guide me.","I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0705,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good morning, I received the wrong variant in my order and I need this fixed. I order from your app regularly. Can you check this for me?","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0706,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,The package delivered today has a different product than what I purchased. I am a first-time customer. Please help.,"I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0707,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,Order SS870925 contains the wrong item. What should I do? Can you check this for me?,"If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0708,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Hey support, I received the wrong variant in my order and I need this fixed. I use your website often. Kindly guide me.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0709,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good morning, I received the wrong variant in my order and I need this fixed. I use your website often. Can you check this for me?","Please raise a Wrong Item issue within 48 hours of delivery and attach photos of the received product, outer package, and label. Once verified, support can arrange a replacement or refund."
ecs_0710,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good morning, I ordered a running shoes, but I received a yoga mat instead. I am a first-time customer. What should I do?","I am sorry you received the wrong item. Please report it within 48 hours of delivery from My Orders and upload clear photos of the product, packaging, and shipping label so a replacement or refund can be arranged."
ecs_0711,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good morning, I ordered a laptop backpack, but I received a electric kettle instead. This is my first order on your platform. Kindly guide me.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0712,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,train,wrong_item_received,"Good evening, I received the wrong variant in my order and I need this fixed. I use your website often. Please advise.","If the delivered item does not match the order, report the issue within 48 hours from the order details page. Clear photos of the item and package are needed so the case can be verified for replacement or refund."
ecs_0033,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,account_login_issue,"Hey support, The app is not letting me sign in even though I am using the correct details. This is my first order on your platform. Kindly guide me.","Please use Forgot Password or the OTP login option first and make sure you are using the registered email address or phone number. If you still cannot log in, clear the app cache, try again, and contact support if the issue continues."
ecs_0034,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,account_login_issue,"Hey support, I cannot log in to my account because the password reset link is not working. What should I do?","Please confirm that you are using the correct registered email or phone number, then try the reset password or OTP option. If login still fails after clearing cache or trying another browser, contact support for further verification."
ecs_0035,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,account_login_issue,"Good evening, How do I recover access to my account if login is failing? This is my first order on your platform. Kindly guide me.","Please use Forgot Password or the OTP login option first and make sure you are using the registered email address or phone number. If you still cannot log in, clear the app cache, try again, and contact support if the issue continues."
ecs_0036,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,account_login_issue,"Good evening, How do I recover access to my account if login is failing? I order from your app regularly. Please advise.","Start with password reset or OTP login using your registered contact details. If the OTP does not arrive or the app keeps failing, clear cache or try the website version before contacting support for account assistance."
ecs_0073,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,address_change,I want to update my delivery address before the order ships. I use your website often. Can you check this for me?,"You can change the delivery address only before the order is shipped. Please check My Orders for the edit option, and if the order is already packed or shipped, the address can no longer be changed."
ecs_0074,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,address_change,"Good morning, I entered the wrong shipping address for order SS163941. How can I change it? I use your website often. What should I do?","Address updates are allowed only until shipment. Open the order details page and edit the address if that option is visible; once the order is shipped, the delivery address cannot be modified."
ecs_0075,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,address_change,Can I edit the address for my current order? It still looks like it has not been dispatched. I order from your app regularly. Can you check this for me?,"Address updates are allowed only until shipment. Open the order details page and edit the address if that option is visible; once the order is shipped, the delivery address cannot be modified."
ecs_0076,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,address_change,"Hey support, I want to update my delivery address before the order ships. I order from your app regularly. I need support with this.","Please try updating the address from My Orders while the order is still in Confirmed or Processing status. If the shipment has already started, the address cannot be changed anymore."
ecs_0113,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_after_shipment,"Good morning, I no longer want the gaming mouse, but it is already out for delivery. I order from your app regularly. What should I do?",Cancellation is not available after shipment. Please refuse the parcel at delivery or submit a return request after delivery within the 7-day return window if the item is eligible.
ecs_0114,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_after_shipment,"Hey support, The order is already in transit and I need to cancel it. What are my options? This is my first order on your platform. I need support with this.",Cancellation is not available after shipment. Please refuse the parcel at delivery or submit a return request after delivery within the 7-day return window if the item is eligible.
ecs_0115,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_after_shipment,"Hey support, Can you cancel order SS937665 even though the tracking page says it is shipped? I order from your app regularly. What should I do?",Cancellation is not available after shipment. Please refuse the parcel at delivery or submit a return request after delivery within the 7-day return window if the item is eligible.
ecs_0116,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_after_shipment,"Good morning, I no longer want the skin care kit, but it is already out for delivery. This is my first order on your platform. Please help.","Once an order has been shipped, it cannot be canceled in the system. You can refuse the delivery or accept it and start a return request within 7 days of delivery if the item is eligible."
ecs_0153,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_before_shipment,"Good morning, I placed a phone case order by mistake and I need to cancel it before dispatch. I am a first-time customer. I need support with this.","If the order status is still Confirmed or Processing, you can cancel it from My Orders. Once the cancellation is accepted, the refund starts automatically to the original payment method."
ecs_0154,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_before_shipment,"Hello, I want to cancel my order for the gaming mouse before it ships. This is my first order on your platform. I need support with this.","If the order status is still Confirmed or Processing, you can cancel it from My Orders. Once the cancellation is accepted, the refund starts automatically to the original payment method."
ecs_0155,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_before_shipment,"Good morning, Can I cancel order SS675898 right now? It still looks like it has not been shipped. I use your website often. Kindly guide me.","You can cancel the order yourself from the order details page as long as it has not been shipped. After the cancellation is confirmed, the refund is initiated automatically."
ecs_0156,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,cancel_before_shipment,My order is still in processing status. How do I cancel it? I use your website often. I need support with this.,"You can cancel the order yourself from the order details page as long as it has not been shipped. After the cancellation is confirmed, the refund is initiated automatically."
ecs_0193,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,coupon_not_working,"Good morning, My discount code is failing even though I typed it correctly. This is my first order on your platform. Please help.","Please check whether the coupon is still valid, meets the minimum cart value, and is eligible for the products in your cart. Only one coupon can be used per order, and some brands or categories may be excluded from discounts."
ecs_0194,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,coupon_not_working,"Hello, My discount code is failing even though I typed it correctly. I am a first-time customer. Please help.","Coupon errors usually happen when the code is expired, the cart value is below the minimum requirement, or the items are excluded from offers. Please also make sure only one coupon is being applied to the order."
ecs_0195,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,coupon_not_working,"Hi, The coupon code APPONLY5 is not working on my cart. This is my first order on your platform. What should I do?","Please verify the coupon expiry, minimum spend, and product eligibility first. Discount codes cannot be combined, and some sellers or categories are excluded from promotional offers."
ecs_0196,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,coupon_not_working,"Good morning, Why is the coupon not applying to order SS460572? I use your website often. Kindly guide me.","Coupon errors usually happen when the code is expired, the cart value is below the minimum requirement, or the items are excluded from offers. Please also make sure only one coupon is being applied to the order."
ecs_0233,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,damaged_item,"Good evening, The product I received has visible damage and I need a replacement or refund. I order from your app regularly. Please advise.",I am sorry the item arrived damaged. Please report the damage within 48 hours of delivery and upload clear photos or an unboxing video from My Orders so the case can be verified for a replacement or refund.
ecs_0234,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,damaged_item,"Good evening, The product I received has visible damage and I need a replacement or refund. I use your website often. I need support with this.","Damage issues must be reported within 48 hours of delivery from the order page. Please attach photos of the product and packaging, and include an unboxing video if available, so the request can be reviewed for refund or replacement."
ecs_0235,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,damaged_item,"Order SS176319 was delivered, but the item is broken. Kindly guide me.","Damage issues must be reported within 48 hours of delivery from the order page. Please attach photos of the product and packaging, and include an unboxing video if available, so the request can be reviewed for refund or replacement."
ecs_0236,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,damaged_item,"Hello, The product I received has visible damage and I need a replacement or refund. I order from your app regularly. Kindly guide me.","Damage issues must be reported within 48 hours of delivery from the order page. Please attach photos of the product and packaging, and include an unboxing video if available, so the request can be reviewed for refund or replacement."
ecs_0273,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,delayed_delivery,"Good morning, I was expecting my desk lamp by now, but the parcel still has not arrived. This is my first order on your platform. What should I do?","I am sorry your order is delayed. Please check the latest tracking update first, and if the parcel is still not delivered 48 hours after the promised date, contact support with your order ID so the delay can be escalated."
ecs_0274,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,delayed_delivery,"Good evening, My shipment looks stuck in transit and the order is now later than the original delivery date. I use your website often. What should I do?","A short delay can happen in transit, but the order should be escalated if it is still pending 48 hours after the promised delivery date. Please share the order ID with support if that happens."
ecs_0275,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,delayed_delivery,My shipment looks stuck in transit and the order is now later than the original delivery date. I use your website often. Can you check this for me?,"I am sorry your order is delayed. Please check the latest tracking update first, and if the parcel is still not delivered 48 hours after the promised date, contact support with your order ID so the delay can be escalated."
ecs_0276,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,delayed_delivery,"Hello, Order SS205409 has not arrived yet even though it was supposed to arrive today but there is still no delivery partner update. I am a first-time customer. Please advise.","Please review the courier tracking page from My Orders for the latest scan. If the order remains undelivered for 48 hours beyond the expected date, contact support so the shipment can be investigated."
ecs_0313,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,exchange_request,"Good evening, I want to exchange my white yoga mat for pink. Please advise.","Please open the delivered order and check whether Exchange is available for that item. If the new variant is in stock, the exchange can be placed within 7 days of delivery, and if not, you can return the item instead."
ecs_0314,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,exchange_request,"Good morning, My gaming mouse was delivered, but I need a different size or color. How do I exchange it? I am a first-time customer. What should I do?","Exchange requests are allowed within 7 days of delivery for eligible products and only when the requested variant is available. If the size or color is out of stock, please place a return request for a refund."
ecs_0315,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,exchange_request,"I ordered a phone case in size 256GB, but I need size XS. Can I exchange it? This is my first order on your platform. I need support with this.",You can request an exchange from My Orders within 7 days of delivery if exchange is available for that product. Exchanges are completed only when the requested size or color is in stock; otherwise you can return the item for a refund.
ecs_0316,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,exchange_request,"Good evening, My smartwatch was delivered, but I need a different size or color. How do I exchange it? I order from your app regularly. Can you check this for me?","Please open the delivered order and check whether Exchange is available for that item. If the new variant is in stock, the exchange can be placed within 7 days of delivery, and if not, you can return the item instead."
ecs_0353,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,invoice_request,"Good evening, The item was delivered, but I cannot find the invoice in my account. Kindly guide me.","Please check the order details page in My Orders for the invoice download option. If the invoice is not visible within 24 hours after shipment or delivery, contact support so it can be reviewed."
ecs_0354,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,invoice_request,How can I download the bill for order SS721121? I am a first-time customer. I need support with this.,"You can download the invoice from My Orders once the item is shipped or delivered. Open the order details page and look for the Invoice option, and if it is still missing after 24 hours, contact support with the order ID."
ecs_0355,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,invoice_request,I need the invoice for my power bank order. I am a first-time customer. Please advise.,"You can download the invoice from My Orders once the item is shipped or delivered. Open the order details page and look for the Invoice option, and if it is still missing after 24 hours, contact support with the order ID."
ecs_0356,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,invoice_request,"Good evening, How can I download the bill for order SS214119? This is my first order on your platform. Please help.","Invoices are usually available from the order details page after shipment or delivery. If you still do not see the invoice after 24 hours, share the order ID with support for help."
ecs_0393,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,missing_item,"My package was delivered, but the smartwatch is missing from the box. This is my first order on your platform. What should I do?","Please report the missing item within 48 hours of delivery from My Orders. Upload photos of the outer package, shipping label, and everything that was inside the box so the shortage can be investigated."
ecs_0394,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,missing_item,Order SS417543 arrived with one item missing. I use your website often. What should I do?,"If an item is missing from a delivered order, raise the issue within 48 hours and attach clear photos of the package, label, and received contents. Support will review the case and arrange a refund or replacement if it is verified."
ecs_0395,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,missing_item,"Hi, The box looked incomplete and my item is missing. What should I do next? This is my first order on your platform. Please help.","Please report the missing item within 48 hours of delivery from My Orders. Upload photos of the outer package, shipping label, and everything that was inside the box so the shortage can be investigated."
ecs_0396,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,missing_item,"My package was delivered, but the Bluetooth speaker is missing from the box. I use your website often. Kindly guide me.",A missing item complaint should be submitted within 48 hours of delivery from the order details page. Please share package photos and the shipping label so the logistics team can investigate the shortage.
ecs_0433,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,order_tracking,"Good morning, I placed an order for a desk lamp and I want to track where it is. My order ID is SS663054. I use your website often. What should I do?","You can track the shipment from the order details page in your account. If there is no movement for 48 hours or the tracking link is blank, share the order ID with support for a delivery investigation."
ecs_0434,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,order_tracking,I need a tracking update for order SS471507 because the website is giving me confusing messages. I am a first-time customer. Please help.,"You can track the shipment from the order details page in your account. If there is no movement for 48 hours or the tracking link is blank, share the order ID with support for a delivery investigation."
ecs_0435,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,order_tracking,"Hi, I placed an order for a desk lamp and I want to track where it is. My order ID is SS374680. I order from your app regularly. Kindly guide me.","Please open My Orders and use the tracking link to see the courier's latest scan. If the tracking page does not update for more than 48 hours, contact support with your order ID so the shipment can be escalated."
ecs_0436,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,order_tracking,"Hello, Can you tell me the current status of order SS863587 for my wireless earbuds? I use your website often. I need support with this.","Please open My Orders and use the tracking link to see the courier's latest scan. If the tracking page does not update for more than 48 hours, contact support with your order ID so the shipment can be escalated."
ecs_0473,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,out_of_stock_query,"Good evening, Do you reserve stock for customers, or should I wait for the item to come back? I am a first-time customer. I need support with this.","Restock timing depends on the seller and current inventory, so support cannot promise a fixed date. Please use the Notify Me option on the product page so you receive an alert if the item becomes available again."
ecs_0474,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,out_of_stock_query,"Do you reserve stock for customers, or should I wait for the item to come back? I use your website often. Please advise.",We cannot confirm a restock date in advance because availability depends on the seller. The best option is to turn on Notify Me for that product so you are informed when the item returns.
ecs_0475,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,out_of_stock_query,"Hey support, I am waiting for a gaming mouse, but it still shows out of stock. Please help.",We cannot confirm a restock date in advance because availability depends on the seller. The best option is to turn on Notify Me for that product so you are informed when the item returns.
ecs_0476,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,out_of_stock_query,"Hi, I am waiting for a smartwatch, but it still shows out of stock. I order from your app regularly. Please help.","Out-of-stock items are restocked based on seller inventory updates, so there is no guaranteed date. Please enable stock alerts on the product page and check back later for availability."
ecs_0513,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_deducted_no_order,"Hi, Money has been debited from my account, but I never got an order confirmation. I use your website often. I need support with this.","Please wait for 3 to 5 business days because most failed checkout deductions are auto-reversed by the bank or payment gateway. If the amount is still not credited back after that, share the transaction ID with support for manual review."
ecs_0514,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_deducted_no_order,"Hey support, My payment was deducted through UPI, but no order was created. I am a first-time customer. What should I do?","If the payment was deducted but the order was not created, the amount is usually reversed automatically within 3 to 5 business days. If the refund is not received after that, contact support with the payment reference or bank transaction ID."
ecs_0515,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_deducted_no_order,"Hi, Money has been debited from my account, but I never got an order confirmation. What should I do?","If the payment was deducted but the order was not created, the amount is usually reversed automatically within 3 to 5 business days. If the refund is not received after that, contact support with the payment reference or bank transaction ID."
ecs_0516,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_deducted_no_order,"Good morning, Money has been debited from my account, but I never got an order confirmation. What should I do?","A deduction without order confirmation is normally refunded automatically within 3 to 5 business days. If there is no reversal after that period, contact support with the transaction details so the payment team can investigate."
ecs_0553,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_failed,"Hello, The app showed a payment failure message when I tried to pay by debit card. I order from your app regularly. Can you check this for me?","A failed payment usually means the order was not placed. Please retry the checkout once, and if the issue continues, use another payment option or contact your bank or payment provider."
ecs_0554,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_failed,"My payment failed while using net banking, and the order did not go through. I order from your app regularly. What should I do?","A failed payment usually means the order was not placed. Please retry the checkout once, and if the issue continues, use another payment option or contact your bank or payment provider."
ecs_0555,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_failed,"Good evening, I was trying to place an order, but the checkout failed at the payment step. I use your website often. Kindly guide me.","A failed payment usually means the order was not placed. Please retry the checkout once, and if the issue continues, use another payment option or contact your bank or payment provider."
ecs_0556,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,payment_failed,"Good evening, My payment failed while using net banking, and the order did not go through. What should I do?","Please try placing the order again after checking your payment details and internet connection, or switch to another payment method. If no money was deducted and no order was created, the failed attempt does not need any further action."
ecs_0593,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,refund_status,I returned order SS868544 and I want to know when my refund will come. I order from your app regularly. Please advise.,"Please allow the return quality check to finish first. After approval, prepaid refunds normally take 5 to 7 business days, and COD refunds take about 3 to 5 business days to the bank account or UPI details provided."
ecs_0594,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,refund_status,"Good morning, The return was approved a few days ago. How long does the refund take? I order from your app regularly. Please advise.","Refunds are processed after the returned item passes inspection. For prepaid orders, the amount usually reaches the original payment method within 5 to 7 business days, while COD refunds are sent to the selected bank account or UPI ID within 3 to 5 business days after approval."
ecs_0595,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,refund_status,"Good evening, I returned order SS235215 and I want to know when my refund will come. This is my first order on your platform. Can you check this for me?","Once the return is verified, the refund is started automatically. Prepaid refunds usually take 5 to 7 business days to reflect, and COD refunds are completed to the registered bank or UPI details within 3 to 5 business days after approval."
ecs_0596,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,refund_status,"Good evening, I am checking the refund status for a returned item. The payment method was net banking. I use your website often. I need support with this.","Once the return is verified, the refund is started automatically. Prepaid refunds usually take 5 to 7 business days to reflect, and COD refunds are completed to the registered bank or UPI details within 3 to 5 business days after approval."
ecs_0633,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,return_request,"Hey support, Please tell me the return process for my Bluetooth speaker. Kindly guide me.",Open the delivered order in My Orders and select Return to start the process. Returns are allowed within 7 days of delivery for eligible items that are unused and in original condition.
ecs_0634,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,return_request,"Good morning, Please tell me the return process for my smartwatch. This is my first order on your platform. Can you check this for me?",Please raise the return request from your order details page within 7 days of delivery. Make sure the item is unused and packed with all original tags and accessories for a smooth pickup.
ecs_0635,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,return_request,"Hello, I want to place a return request for a electric kettle that was delivered yesterday. I order from your app regularly. Please help.",Please raise the return request from your order details page within 7 days of delivery. Make sure the item is unused and packed with all original tags and accessories for a smooth pickup.
ecs_0636,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,return_request,"Hey support, How can I return order SS656379? The item was delivered recently. I order from your app regularly. Kindly guide me.",Open the delivered order in My Orders and select Return to start the process. Returns are allowed within 7 days of delivery for eligible items that are unused and in original condition.
ecs_0673,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,warranty_claim,"Hello, The product was delivered earlier, but now it has developed a fault. What is the warranty process? I use your website often. Please advise.","Please keep the invoice and order ID ready and contact support with a clear description of the issue. If the defect is visible, include photos or video so the warranty process can be reviewed under the brand or seller policy."
ecs_0674,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,warranty_claim,How do I start a warranty claim for order SS335217? Please help.,"Please contact support with your order ID, a short description of the fault, and photos or video if the issue is visible. Warranty claims are handled based on the seller or brand policy, and the team will guide you on repair, replacement, or service center steps."
ecs_0675,ecommerce_customer_support_assistant,e-commerce customer support,ShopSphere,validation,warranty_claim,How do I start a warranty claim for order SS448787? I am a first-time customer. Please help.,"To begin a warranty claim, share the order ID, product issue, and any supporting photos or video with support. The next step depends on the seller or brand warranty terms, and you will be guided on repair or replacement options."
